match_id,season,bowler,team,overs,wickets,runs_given,economy
1034,2023,M. Markande,Gujarat Titans,3.5,5,40,11.43
1034,2023,W. Sundar,Gujarat Titans,3.9,3,42,10.77
1034,2023,A. Mishra,Gujarat Titans,2.9,1,26,8.97
1034,2023,P. Chawla,Gujarat Titans,3.9,3,42,10.77
1034,2023,S. Nadeem,Gujarat Titans,1.9,2,15,7.89
1034,2023,K. Yadav,Gujarat Titans,3.6,2,25,6.94
1035,2023,J. Bumrah,Punjab Kings,3.6,1,26,7.22
1035,2023,T. Natarajan,Punjab Kings,3.8,1,33,8.68
1035,2023,K. Rabada,Punjab Kings,1.9,1,17,8.95
1035,2023,M. Shami,Punjab Kings,1.4,0,10,7.14
1035,2023,Y. Chahal,Punjab Kings,4.0,0,38,9.5
1035,2023,P. Chawla,Punjab Kings,3.5,1,29,8.29
1035,2023,T. Natarajan,Lucknow Super Giants,1.4,3,11,7.86
1035,2023,K. Yadav,Lucknow Super Giants,2.0,1,13,6.5
1035,2023,M. Shami,Lucknow Super Giants,3.9,0,25,6.41
1035,2023,B. Kumar,Lucknow Super Giants,2.2,0,15,6.82
1035,2023,T. Boult,Lucknow Super Giants,1.5,0,14,9.33
1036,2023,D. Kuldekar,Mumbai Indians,2.0,0,21,10.5
1036,2023,B. Kumar,Mumbai Indians,2.2,1,13,5.91
1036,2023,T. Boult,Mumbai Indians,3.2,1,29,9.06
1036,2023,R. Ashwin,Mumbai Indians,1.4,3,15,10.71
1036,2023,Y. Chahal,Mumbai Indians,3.0,1,31,10.33
1036,2023,K. Rabada,Mumbai Indians,3.6,1,40,11.11
1036,2023,M. Pathirana,Rajasthan Royals,2.8,2,24,8.57
1036,2023,P. Chawla,Rajasthan Royals,1.7,0,12,7.06
1036,2023,T. Natarajan,Rajasthan Royals,2.6,5,20,7.69
1036,2023,M. Shami,Rajasthan Royals,3.4,0,37,10.88
1036,2023,J. Hazlewood,Rajasthan Royals,3.2,0,28,8.75
1037,2023,A. Mishra,Gujarat Titans,2.9,1,31,10.69
1037,2023,D. Kuldekar,Gujarat Titans,2.6,1,24,9.23
1037,2023,B. Kumar,Gujarat Titans,1.4,4,14,10.0
1037,2023,M. Markande,Gujarat Titans,2.4,1,17,7.08
1037,2023,K. Rabada,Mumbai Indians,1.0,1,10,10.0
1037,2023,T. Boult,Mumbai Indians,3.1,0,30,9.68
1037,2023,J. Bumrah,Mumbai Indians,2.5,1,24,9.6
1037,2023,P. Chawla,Mumbai Indians,3.3,0,21,6.36
1038,2023,D. Kuldekar,Sunrisers Hyderabad,4.0,0,43,10.75
1038,2023,R. Ashwin,Sunrisers Hyderabad,2.3,1,17,7.39
1038,2023,T. Boult,Sunrisers Hyderabad,2.0,0,15,7.5
1038,2023,D. Chahar,Sunrisers Hyderabad,3.1,1,22,7.1
1038,2023,Y. Chahal,Sunrisers Hyderabad,1.4,3,13,9.29
1038,2023,M. Shami,Sunrisers Hyderabad,3.4,1,32,9.41
1038,2023,P. Chawla,Mumbai Indians,2.4,1,26,10.83
1038,2023,D. Kuldekar,Mumbai Indians,2.4,1,20,8.33
1038,2023,T. Boult,Mumbai Indians,3.8,3,30,7.89
1038,2023,J. Hazlewood,Mumbai Indians,1.6,0,11,6.88
1038,2023,R. Ashwin,Mumbai Indians,1.5,1,10,6.67
1039,2023,S. Nadeem,Lucknow Super Giants,1.1,1,8,7.27
1039,2023,M. Shami,Lucknow Super Giants,3.6,1,21,5.83
1039,2023,J. Hazlewood,Lucknow Super Giants,2.4,1,20,8.33
1039,2023,D. Chahar,Lucknow Super Giants,3.0,2,18,6.0
1039,2023,B. Kumar,Lucknow Super Giants,3.0,4,23,7.67
1039,2023,J. Bumrah,Punjab Kings,2.2,0,26,11.82
1039,2023,M. Shami,Punjab Kings,1.2,1,8,6.67
1039,2023,M. Pathirana,Punjab Kings,2.5,1,20,8.0
1039,2023,A. Nortje,Punjab Kings,3.8,0,39,10.26
1039,2023,Y. Chahal,Punjab Kings,3.8,1,38,10.0
1040,2023,A. Nortje,Kolkata Knight Riders,4.0,3,38,9.5
1040,2023,W. Sundar,Kolkata Knight Riders,3.1,0,31,10.0
1040,2023,D. Chahar,Kolkata Knight Riders,2.9,2,22,7.59
1040,2023,A. Mishra,Kolkata Knight Riders,2.7,0,21,7.78
1040,2023,J. Hazlewood,Kolkata Knight Riders,1.9,0,13,6.84
1040,2023,R. Ashwin,Chennai Super Kings,2.4,2,25,10.42
1040,2023,K. Yadav,Chennai Super Kings,2.5,0,26,10.4
1040,2023,A. Mishra,Chennai Super Kings,3.5,2,40,11.43
1040,2023,M. Shami,Chennai Super Kings,2.7,1,31,11.48
1041,2023,J. Bumrah,Lucknow Super Giants,1.0,0,10,10.0
1041,2023,M. Pathirana,Lucknow Super Giants,2.3,0,18,7.83
1041,2023,P. Chawla,Lucknow Super Giants,3.6,2,27,7.5
1041,2023,A. Mishra,Lucknow Super Giants,3.9,1,39,10.0
1041,2023,B. Kumar,Lucknow Super Giants,3.1,4,33,10.65
1041,2023,M. Markande,Kolkata Knight Riders,3.1,0,25,8.06
1041,2023,P. Chawla,Kolkata Knight Riders,3.7,1,23,6.22
1041,2023,J. Bumrah,Kolkata Knight Riders,1.6,2,14,8.75
1041,2023,B. Kumar,Kolkata Knight Riders,1.7,1,10,5.88
1041,2023,K. Rabada,Kolkata Knight Riders,1.3,0,10,7.69
1041,2023,S. Nadeem,Kolkata Knight Riders,1.2,0,8,6.67
1042,2023,Y. Chahal,Lucknow Super Giants,3.3,1,28,8.48
1042,2023,T. Natarajan,Lucknow Super Giants,1.4,0,10,7.14
1042,2023,M. Markande,Lucknow Super Giants,3.8,0,37,9.74
1042,2023,J. Hazlewood,Lucknow Super Giants,2.9,1,20,6.9
1042,2023,B. Kumar,Lucknow Super Giants,3.7,0,22,5.95
1042,2023,T. Boult,Lucknow Super Giants,3.1,2,19,6.13
1042,2023,S. Nadeem,Mumbai Indians,2.4,1,14,5.83
1042,2023,P. Chawla,Mumbai Indians,3.5,0,41,11.71
1042,2023,A. Nortje,Mumbai Indians,2.9,1,22,7.59
1042,2023,T. Natarajan,Mumbai Indians,1.8,1,16,8.89
1042,2023,K. Yadav,Mumbai Indians,3.0,0,20,6.67
1042,2023,Y. Chahal,Mumbai Indians,3.8,1,44,11.58
1043,2023,R. Ashwin,Delhi Capitals,2.1,0,24,11.43
1043,2023,A. Nortje,Delhi Capitals,2.6,0,25,9.62
1043,2023,M. Shami,Delhi Capitals,2.8,2,25,8.93
1043,2023,P. Chawla,Delhi Capitals,3.3,0,31,9.39
1043,2023,B. Kumar,Delhi Capitals,4.0,0,29,7.25
1043,2023,H. Rauf,Delhi Capitals,3.1,0,21,6.77
1043,2023,J. Hazlewood,Punjab Kings,2.7,2,28,10.37
1043,2023,P. Chawla,Punjab Kings,3.3,2,22,6.67
1043,2023,R. Ashwin,Punjab Kings,2.6,1,17,6.54
1043,2023,T. Natarajan,Punjab Kings,1.2,2,13,10.83
1043,2023,M. Pathirana,Punjab Kings,2.4,0,23,9.58
1043,2023,W. Sundar,Punjab Kings,2.6,1,20,7.69
1044,2023,A. Nortje,Punjab Kings,1.2,3,8,6.67
1044,2023,B. Kumar,Punjab Kings,3.6,1,31,8.61
1044,2023,Y. Chahal,Punjab Kings,3.2,1,30,9.38
1044,2023,K. Yadav,Punjab Kings,3.3,2,20,6.06
1044,2023,D. Kuldekar,Punjab Kings,2.5,2,26,10.4
1044,2023,T. Boult,Mumbai Indians,1.3,3,11,8.46
1044,2023,D. Chahar,Mumbai Indians,2.5,1,29,11.6
1044,2023,T. Natarajan,Mumbai Indians,3.7,4,40,10.81
1044,2023,J. Bumrah,Mumbai Indians,1.9,1,16,8.42
1044,2023,J. Hazlewood,Mumbai Indians,2.4,1,21,8.75
1044,2023,S. Nadeem,Mumbai Indians,2.8,0,33,11.79
1045,2023,R. Ashwin,Royal Challengers Bangalore,2.9,0,19,6.55
1045,2023,D. Kuldekar,Royal Challengers Bangalore,3.7,2,24,6.49
1045,2023,M. Shami,Royal Challengers Bangalore,3.7,1,41,11.08
1045,2023,K. Yadav,Royal Challengers Bangalore,3.4,0,38,11.18
1045,2023,K. Rabada,Mumbai Indians,3.0,0,25,8.33
1045,2023,D. Chahar,Mumbai Indians,2.5,0,15,6.0
1045,2023,M. Shami,Mumbai Indians,2.1,0,13,6.19
1045,2023,T. Natarajan,Mumbai Indians,1.8,0,11,6.11
1045,2023,A. Mishra,Mumbai Indians,3.8,0,28,7.37
1045,2023,J. Hazlewood,Mumbai Indians,3.1,4,34,10.97
1046,2023,W. Sundar,Royal Challengers Bangalore,1.3,0,11,8.46
1046,2023,D. Chahar,Royal Challengers Bangalore,3.3,1,21,6.36
1046,2023,S. Nadeem,Royal Challengers Bangalore,2.4,3,22,9.17
1046,2023,Y. Chahal,Royal Challengers Bangalore,2.5,0,16,6.4
1046,2023,K. Yadav,Royal Challengers Bangalore,3.3,2,21,6.36
1046,2023,A. Mishra,Royal Challengers Bangalore,3.7,1,33,8.92
1046,2023,K. Yadav,Lucknow Super Giants,1.1,0,11,10.0
1046,2023,A. Mishra,Lucknow Super Giants,3.3,2,39,11.82
1046,2023,M. Pathirana,Lucknow Super Giants,3.8,1,44,11.58
1046,2023,T. Boult,Lucknow Super Giants,2.7,0,29,10.74
1046,2023,J. Bumrah,Lucknow Super Giants,2.7,0,28,10.37
1047,2023,R. Ashwin,Chennai Super Kings,3.8,1,43,11.32
1047,2023,H. Rauf,Chennai Super Kings,2.5,3,15,6.0
1047,2023,S. Nadeem,Chennai Super Kings,3.5,1,30,8.57
1047,2023,J. Hazlewood,Chennai Super Kings,3.7,0,23,6.22
1047,2023,K. Yadav,Chennai Super Kings,1.7,0,10,5.88
1047,2023,K. Yadav,Lucknow Super Giants,2.5,3,17,6.8
1047,2023,Y. Chahal,Lucknow Super Giants,1.2,0,9,7.5
1047,2023,T. Boult,Lucknow Super Giants,4.0,2,36,9.0
1047,2023,T. Natarajan,Lucknow Super Giants,1.5,0,12,8.0
1047,2023,K. Rabada,Lucknow Super Giants,1.9,1,15,7.89
1048,2023,R. Ashwin,Royal Challengers Bangalore,1.5,3,15,10.0
1048,2023,K. Yadav,Royal Challengers Bangalore,3.3,3,36,10.91
1048,2023,W. Sundar,Royal Challengers Bangalore,1.2,3,11,9.17
1048,2023,S. Nadeem,Royal Challengers Bangalore,2.3,0,25,10.87
1048,2023,M. Markande,Delhi Capitals,1.2,1,13,10.83
1048,2023,J. Hazlewood,Delhi Capitals,2.8,1,23,8.21
1048,2023,S. Nadeem,Delhi Capitals,3.3,1,34,10.3
1048,2023,M. Shami,Delhi Capitals,1.3,2,15,11.54
1048,2023,D. Chahar,Delhi Capitals,2.2,1,13,5.91
1048,2023,R. Ashwin,Delhi Capitals,3.9,1,24,6.15
1049,2023,Y. Chahal,Sunrisers Hyderabad,3.6,3,41,11.39
1049,2023,T. Natarajan,Sunrisers Hyderabad,1.3,1,9,6.92
1049,2023,D. Kuldekar,Sunrisers Hyderabad,2.2,0,20,9.09
1049,2023,M. Markande,Sunrisers Hyderabad,2.0,0,13,6.5
1049,2023,S. Nadeem,Sunrisers Hyderabad,1.5,2,13,8.67
1049,2023,H. Rauf,Sunrisers Hyderabad,2.0,2,17,8.5
1049,2023,K. Yadav,Lucknow Super Giants,1.6,1,10,6.25
1049,2023,A. Mishra,Lucknow Super Giants,2.6,2,28,10.77
1049,2023,W. Sundar,Lucknow Super Giants,3.8,1,34,8.95
1049,2023,M. Shami,Lucknow Super Giants,3.6,1,35,9.72
1049,2023,M. Markande,Lucknow Super Giants,1.9,3,19,10.0
1049,2023,R. Ashwin,Lucknow Super Giants,3.4,0,24,7.06
1050,2023,J. Bumrah,Mumbai Indians,3.8,2,35,9.21
1050,2023,J. Hazlewood,Mumbai Indians,1.0,2,11,11.0
1050,2023,H. Rauf,Mumbai Indians,2.3,0,24,10.43
1050,2023,R. Ashwin,Mumbai Indians,2.8,5,19,6.79
1050,2023,P. Chawla,Rajasthan Royals,1.5,0,10,6.67
1050,2023,A. Mishra,Rajasthan Royals,1.6,3,16,10.0
1050,2023,T. Boult,Rajasthan Royals,2.0,1,20,10.0
1050,2023,D. Kuldekar,Rajasthan Royals,3.6,0,33,9.17
1050,2023,S. Nadeem,Rajasthan Royals,1.6,0,11,6.88
1050,2023,H. Rauf,Rajasthan Royals,2.8,0,19,6.79
1051,2023,M. Pathirana,Kolkata Knight Riders,1.6,0,13,8.12
1051,2023,S. Nadeem,Kolkata Knight Riders,2.1,0,14,6.67
1051,2023,K. Yadav,Kolkata Knight Riders,1.2,0,12,10.0
1051,2023,T. Natarajan,Kolkata Knight Riders,1.6,0,12,7.5
1051,2023,A. Nortje,Kolkata Knight Riders,1.6,0,13,8.12
1051,2023,W. Sundar,Kolkata Knight Riders,1.0,0,10,10.0
1051,2023,P. Chawla,Lucknow Super Giants,3.9,0,23,5.9
1051,2023,M. Markande,Lucknow Super Giants,2.2,0,24,10.91
1051,2023,R. Ashwin,Lucknow Super Giants,2.6,0,21,8.08
1051,2023,J. Hazlewood,Lucknow Super Giants,2.1,2,24,11.43
1051,2023,S. Nadeem,Lucknow Super Giants,1.9,0,19,10.0
1051,2023,D. Chahar,Lucknow Super Giants,2.5,2,15,6.0
1052,2023,Y. Chahal,Mumbai Indians,3.5,2,40,11.43
1052,2023,D. Kuldekar,Mumbai Indians,2.2,2,22,10.0
1052,2023,K. Rabada,Mumbai Indians,3.8,1,27,7.11
1052,2023,B. Kumar,Mumbai Indians,3.4,0,29,8.53
1052,2023,D. Chahar,Mumbai Indians,3.1,3,23,7.42
1052,2023,M. Markande,Chennai Super Kings,1.2,2,9,7.5
1052,2023,R. Ashwin,Chennai Super Kings,1.5,2,16,10.67
1052,2023,J. Hazlewood,Chennai Super Kings,2.1,0,20,9.52
1052,2023,S. Nadeem,Chennai Super Kings,1.9,1,18,9.47
1053,2023,T. Natarajan,Punjab Kings,2.7,1,20,7.41
1053,2023,M. Shami,Punjab Kings,3.9,2,44,11.28
1053,2023,J. Bumrah,Punjab Kings,2.9,1,23,7.93
1053,2023,R. Ashwin,Punjab Kings,3.6,0,37,10.28
1053,2023,A. Mishra,Punjab Kings,2.0,1,15,7.5
1053,2023,D. Kuldekar,Lucknow Super Giants,2.0,3,12,6.0
1053,2023,A. Nortje,Lucknow Super Giants,3.7,1,38,10.27
1053,2023,J. Hazlewood,Lucknow Super Giants,3.3,1,38,11.52
1053,2023,K. Rabada,Lucknow Super Giants,1.2,0,13,10.83
1053,2023,M. Markande,Lucknow Super Giants,1.7,3,19,11.18
1053,2023,D. Chahar,Lucknow Super Giants,1.8,0,18,10.0
1054,2023,K. Yadav,Rajasthan Royals,1.1,0,8,7.27
1054,2023,M. Markande,Rajasthan Royals,2.9,0,24,8.28
1054,2023,A. Nortje,Rajasthan Royals,2.5,2,20,8.0
1054,2023,K. Rabada,Rajasthan Royals,1.6,1,17,10.62
1054,2023,M. Shami,Royal Challengers Bangalore,2.1,1,17,8.1
1054,2023,H. Rauf,Royal Challengers Bangalore,2.2,0,19,8.64
1054,2023,A. Nortje,Royal Challengers Bangalore,2.3,0,27,11.74
1054,2023,T. Boult,Royal Challengers Bangalore,2.1,2,23,10.95
1054,2023,P. Chawla,Royal Challengers Bangalore,3.5,0,27,7.71
1054,2023,B. Kumar,Royal Challengers Bangalore,3.5,1,31,8.86
1055,2023,R. Ashwin,Kolkata Knight Riders,1.4,0,16,11.43
1055,2023,M. Markande,Kolkata Knight Riders,3.6,1,34,9.44
1055,2023,T. Natarajan,Kolkata Knight Riders,2.9,0,31,10.69
1055,2023,D. Chahar,Kolkata Knight Riders,1.9,1,15,7.89
1055,2023,A. Nortje,Lucknow Super Giants,2.3,2,17,7.39
1055,2023,S. Nadeem,Lucknow Super Giants,2.8,3,30,10.71
1055,2023,M. Markande,Lucknow Super Giants,2.3,2,20,8.7
1055,2023,Y. Chahal,Lucknow Super Giants,3.3,1,32,9.7
1055,2023,D. Chahar,Lucknow Super Giants,3.8,1,34,8.95
1056,2023,R. Ashwin,Lucknow Super Giants,2.3,0,19,8.26
1056,2023,T. Natarajan,Lucknow Super Giants,4.0,0,34,8.5
1056,2023,D. Kuldekar,Lucknow Super Giants,3.2,0,37,11.56
1056,2023,B. Kumar,Lucknow Super Giants,3.2,2,28,8.75
1056,2023,S. Nadeem,Lucknow Super Giants,1.8,2,17,9.44
1056,2023,M. Markande,Lucknow Super Giants,3.8,0,34,8.95
1056,2023,S. Nadeem,Rajasthan Royals,2.6,4,30,11.54
1056,2023,M. Pathirana,Rajasthan Royals,1.7,1,14,8.24
1056,2023,Y. Chahal,Rajasthan Royals,2.2,1,13,5.91
1056,2023,H. Rauf,Rajasthan Royals,2.1,1,23,10.95
1057,2024,J. Bumrah,Gujarat Titans,2.5,1,21,8.4
1057,2024,K. Rabada,Gujarat Titans,2.8,4,16,5.71
1057,2024,A. Nortje,Gujarat Titans,3.5,2,34,9.71
1057,2024,A. Mishra,Gujarat Titans,1.1,2,8,7.27
1057,2024,M. Markande,Gujarat Titans,2.1,2,14,6.67
1057,2024,P. Chawla,Gujarat Titans,2.0,0,12,6.0
1057,2024,Y. Chahal,Punjab Kings,2.3,0,15,6.52
1057,2024,M. Shami,Punjab Kings,3.8,0,34,8.95
1057,2024,T. Boult,Punjab Kings,1.6,0,19,11.88
1057,2024,K. Rabada,Punjab Kings,2.0,1,22,11.0
1057,2024,D. Kuldekar,Punjab Kings,1.6,0,16,10.0
1057,2024,B. Kumar,Punjab Kings,2.6,2,17,6.54
1058,2024,M. Pathirana,Mumbai Indians,3.6,2,22,6.11
1058,2024,A. Nortje,Mumbai Indians,2.7,1,28,10.37
1058,2024,M. Markande,Mumbai Indians,2.5,0,21,8.4
1058,2024,A. Mishra,Mumbai Indians,3.8,2,44,11.58
1058,2024,T. Boult,Mumbai Indians,2.1,0,20,9.52
1058,2024,K. Yadav,Mumbai Indians,3.0,3,33,11.0
1058,2024,H. Rauf,Gujarat Titans,2.9,2,27,9.31
1058,2024,M. Shami,Gujarat Titans,1.6,0,10,6.25
1058,2024,S. Nadeem,Gujarat Titans,3.1,2,18,5.81
1058,2024,A. Mishra,Gujarat Titans,2.1,1,23,10.95
1058,2024,K. Yadav,Gujarat Titans,1.1,1,9,8.18
1059,2024,M. Markande,Royal Challengers Bangalore,1.1,1,12,10.91
1059,2024,K. Yadav,Royal Challengers Bangalore,1.1,0,7,6.36
1059,2024,T. Boult,Royal Challengers Bangalore,3.8,1,39,10.26
1059,2024,J. Hazlewood,Royal Challengers Bangalore,3.9,0,28,7.18
1059,2024,T. Boult,Gujarat Titans,2.9,0,27,9.31
1059,2024,R. Ashwin,Gujarat Titans,2.0,1,22,11.0
1059,2024,S. Nadeem,Gujarat Titans,2.3,1,19,8.26
1059,2024,M. Shami,Gujarat Titans,2.8,1,18,6.43
1059,2024,T. Natarajan,Gujarat Titans,1.2,2,13,10.83
1060,2024,T. Natarajan,Rajasthan Royals,3.2,0,24,7.5
1060,2024,S. Nadeem,Rajasthan Royals,2.3,2,23,10.0
1060,2024,M. Pathirana,Rajasthan Royals,3.2,0,35,10.94
1060,2024,P. Chawla,Rajasthan Royals,3.5,0,28,8.0
1060,2024,J. Hazlewood,Rajasthan Royals,3.2,1,33,10.31
1060,2024,W. Sundar,Lucknow Super Giants,1.5,0,16,10.67
1060,2024,B. Kumar,Lucknow Super Giants,2.0,0,18,9.0
1060,2024,D. Chahar,Lucknow Super Giants,1.3,3,11,8.46
1060,2024,J. Hazlewood,Lucknow Super Giants,2.8,0,25,8.93
1060,2024,S. Nadeem,Lucknow Super Giants,3.3,0,38,11.52
1060,2024,Y. Chahal,Lucknow Super Giants,2.6,0,22,8.46
1061,2024,T. Natarajan,Punjab Kings,1.4,0,16,11.43
1061,2024,T. Boult,Punjab Kings,4.0,0,35,8.75
1061,2024,K. Yadav,Punjab Kings,1.6,1,11,6.88
1061,2024,M. Pathirana,Punjab Kings,1.8,1,17,9.44
1061,2024,D. Kuldekar,Gujarat Titans,1.1,0,10,9.09
1061,2024,D. Chahar,Gujarat Titans,2.3,1,19,8.26
1061,2024,A. Mishra,Gujarat Titans,1.1,0,6,5.45
1061,2024,A. Nortje,Gujarat Titans,3.1,1,34,10.97
1061,2024,M. Markande,Gujarat Titans,3.4,1,38,11.18
1061,2024,W. Sundar,Gujarat Titans,1.1,0,6,5.45
1062,2024,W. Sundar,Mumbai Indians,2.8,1,27,9.64
1062,2024,S. Nadeem,Mumbai Indians,3.2,2,36,11.25
1062,2024,M. Markande,Mumbai Indians,1.2,2,10,8.33
1062,2024,K. Yadav,Mumbai Indians,2.0,0,22,11.0
1062,2024,A. Nortje,Sunrisers Hyderabad,2.4,0,14,5.83
1062,2024,J. Hazlewood,Sunrisers Hyderabad,3.9,0,42,10.77
1062,2024,M. Markande,Sunrisers Hyderabad,3.1,0,35,11.29
1062,2024,H. Rauf,Sunrisers Hyderabad,2.7,0,19,7.04
1063,2024,D. Chahar,Delhi Capitals,2.3,1,19,8.26
1063,2024,H. Rauf,Delhi Capitals,3.3,1,34,10.3
1063,2024,M. Markande,Delhi Capitals,3.2,3,33,10.31
1063,2024,S. Nadeem,Delhi Capitals,2.8,0,18,6.43
1063,2024,J. Hazlewood,Delhi Capitals,3.9,2,45,11.54
1063,2024,P. Chawla,Delhi Capitals,1.0,3,8,8.0
1063,2024,K. Rabada,Mumbai Indians,1.4,1,12,8.57
1063,2024,J. Hazlewood,Mumbai Indians,3.8,1,44,11.58
1063,2024,R. Ashwin,Mumbai Indians,3.1,2,25,8.06
1063,2024,T. Natarajan,Mumbai Indians,3.2,5,28,8.75
1063,2024,P. Chawla,Mumbai Indians,2.8,1,28,10.0
1064,2024,K. Rabada,Chennai Super Kings,1.5,0,15,10.0
1064,2024,P. Chawla,Chennai Super Kings,2.0,4,13,6.5
1064,2024,T. Boult,Chennai Super Kings,3.1,2,23,7.42
1064,2024,W. Sundar,Chennai Super Kings,3.9,1,39,10.0
1064,2024,A. Nortje,Chennai Super Kings,2.4,0,20,8.33
1064,2024,Y. Chahal,Chennai Super Kings,2.9,0,24,8.28
1064,2024,W. Sundar,Kolkata Knight Riders,2.8,2,25,8.93
1064,2024,T. Natarajan,Kolkata Knight Riders,1.0,3,11,11.0
1064,2024,J. Bumrah,Kolkata Knight Riders,2.2,1,17,7.73
1064,2024,K. Yadav,Kolkata Knight Riders,3.7,0,28,7.57
1064,2024,R. Ashwin,Kolkata Knight Riders,3.7,1,36,9.73
1065,2024,M. Pathirana,Royal Challengers Bangalore,4.0,0,32,8.0
1065,2024,B. Kumar,Royal Challengers Bangalore,1.1,1,12,10.91
1065,2024,T. Boult,Royal Challengers Bangalore,2.3,3,21,9.13
1065,2024,K. Yadav,Royal Challengers Bangalore,1.2,4,14,11.67
1065,2024,A. Mishra,Royal Challengers Bangalore,3.8,1,24,6.32
1065,2024,K. Rabada,Sunrisers Hyderabad,1.0,2,6,6.0
1065,2024,T. Boult,Sunrisers Hyderabad,2.3,0,17,7.39
1065,2024,K. Yadav,Sunrisers Hyderabad,3.1,0,19,6.13
1065,2024,W. Sundar,Sunrisers Hyderabad,2.7,1,22,8.15
1065,2024,A. Nortje,Sunrisers Hyderabad,3.9,1,24,6.15
1066,2024,M. Shami,Sunrisers Hyderabad,3.1,2,29,9.35
1066,2024,M. Pathirana,Sunrisers Hyderabad,2.8,1,24,8.57
1066,2024,D. Chahar,Sunrisers Hyderabad,2.0,0,20,10.0
1066,2024,M. Markande,Sunrisers Hyderabad,1.0,1,10,10.0
1066,2024,T. Boult,Sunrisers Hyderabad,2.6,1,28,10.77
1066,2024,R. Ashwin,Delhi Capitals,3.8,2,31,8.16
1066,2024,J. Hazlewood,Delhi Capitals,1.1,0,6,5.45
1066,2024,M. Pathirana,Delhi Capitals,2.0,2,12,6.0
1066,2024,Y. Chahal,Delhi Capitals,1.9,0,15,7.89
1066,2024,J. Bumrah,Delhi Capitals,2.2,1,20,9.09
1067,2024,D. Kuldekar,Mumbai Indians,1.8,2,12,6.67
1067,2024,K. Rabada,Mumbai Indians,3.8,1,34,8.95
1067,2024,P. Chawla,Mumbai Indians,1.7,0,13,7.65
1067,2024,D. Chahar,Mumbai Indians,3.7,1,33,8.92
1067,2024,M. Pathirana,Mumbai Indians,1.1,0,7,6.36
1067,2024,J. Bumrah,Delhi Capitals,2.8,2,28,10.0
1067,2024,T. Boult,Delhi Capitals,3.5,0,29,8.29
1067,2024,D. Kuldekar,Delhi Capitals,1.5,0,9,6.0
1067,2024,T. Natarajan,Delhi Capitals,2.5,0,18,7.2
1067,2024,M. Shami,Delhi Capitals,3.5,2,39,11.14
1068,2024,J. Hazlewood,Rajasthan Royals,2.2,0,17,7.73
1068,2024,M. Pathirana,Rajasthan Royals,1.4,0,13,9.29
1068,2024,H. Rauf,Rajasthan Royals,2.3,1,17,7.39
1068,2024,M. Shami,Rajasthan Royals,1.5,1,12,8.0
1068,2024,M. Shami,Mumbai Indians,1.8,0,21,11.67
1068,2024,K. Rabada,Mumbai Indians,2.4,0,26,10.83
1068,2024,J. Hazlewood,Mumbai Indians,2.7,0,24,8.89
1068,2024,W. Sundar,Mumbai Indians,2.8,0,20,7.14
1068,2024,R. Ashwin,Mumbai Indians,3.4,1,31,9.12
1069,2024,B. Kumar,Kolkata Knight Riders,3.9,1,40,10.26
1069,2024,K. Rabada,Kolkata Knight Riders,3.8,2,30,7.89
1069,2024,T. Boult,Kolkata Knight Riders,2.0,0,16,8.0
1069,2024,A. Mishra,Kolkata Knight Riders,2.8,2,28,10.0
1069,2024,H. Rauf,Kolkata Knight Riders,2.4,0,19,7.92
1069,2024,D. Kuldekar,Kolkata Knight Riders,2.0,0,18,9.0
1069,2024,M. Shami,Punjab Kings,1.7,1,11,6.47
1069,2024,P. Chawla,Punjab Kings,2.8,1,19,6.79
1069,2024,B. Kumar,Punjab Kings,4.0,3,46,11.5
1069,2024,M. Markande,Punjab Kings,2.2,1,24,10.91
1069,2024,T. Natarajan,Punjab Kings,2.5,1,24,9.6
1069,2024,A. Mishra,Punjab Kings,1.5,0,16,10.67
1070,2024,P. Chawla,Punjab Kings,1.2,1,12,10.0
1070,2024,D. Kuldekar,Punjab Kings,2.0,1,14,7.0
1070,2024,A. Mishra,Punjab Kings,4.0,1,35,8.75
1070,2024,R. Ashwin,Punjab Kings,2.6,1,30,11.54
1070,2024,K. Yadav,Punjab Kings,1.1,0,13,11.82
1070,2024,J. Bumrah,Punjab Kings,2.0,0,21,10.5
1070,2024,M. Shami,Kolkata Knight Riders,3.0,0,18,6.0
1070,2024,K. Yadav,Kolkata Knight Riders,3.1,2,21,6.77
1070,2024,R. Ashwin,Kolkata Knight Riders,3.9,0,35,8.97
1070,2024,J. Bumrah,Kolkata Knight Riders,3.0,1,27,9.0
1070,2024,M. Pathirana,Kolkata Knight Riders,2.2,1,19,8.64
1071,2024,K. Rabada,Lucknow Super Giants,2.8,0,17,6.07
1071,2024,H. Rauf,Lucknow Super Giants,3.0,1,35,11.67
1071,2024,J. Bumrah,Lucknow Super Giants,2.4,4,14,5.83
1071,2024,M. Markande,Lucknow Super Giants,3.5,1,30,8.57
1071,2024,A. Nortje,Lucknow Super Giants,3.8,1,31,8.16
1071,2024,A. Mishra,Lucknow Super Giants,1.8,2,16,8.89
1071,2024,Y. Chahal,Kolkata Knight Riders,3.6,4,27,7.5
1071,2024,M. Markande,Kolkata Knight Riders,1.5,2,9,6.0
1071,2024,D. Kuldekar,Kolkata Knight Riders,3.4,1,40,11.76
1071,2024,K. Rabada,Kolkata Knight Riders,3.0,0,26,8.67
1071,2024,H. Rauf,Kolkata Knight Riders,2.1,2,22,10.48
