restaurant_id,name,city,area,cuisine,price_category,rest_type,avg_cost_two,rating,votes,avg_delivery_time,is_veg,discount_pct,online_order
R01485,Restaurant_1485,Mumbai,Salt Lake,"Thai, Fast Food, Continental",Budget,Casual Dining,382,2.7,200,37,False,50,True
R01486,Restaurant_1486,Kolkata,Bandra,Italian,Premium,Casual Dining,1882,4.5,1282,20,False,0,False
R01487,Restaurant_1487,Pune,Anna Nagar,Fast Food,Mid-Range,Casual Dining,504,3.9,266,39,True,40,True
R01488,Restaurant_1488,Lucknow,Gomti Nagar,Mexican,Budget,Fine Dining,329,3.4,631,52,False,0,True
R01489,Restaurant_1489,Chennai,Navrangpura,Continental,Mid-Range,Cloud Kitchen,475,3.6,256,29,False,0,True
R01490,Restaurant_1490,Mumbai,Malviya Nagar,Mexican,Mid-Range,Dhaba,553,4.1,998,60,False,40,True
R01491,Restaurant_1491,Hyderabad,Gomti Nagar,Fast Food,Budget,Fine Dining,130,3.8,301,24,False,30,True
R01492,Restaurant_1492,Bangalore,Jubilee Hills,Fast Food,Mid-Range,Quick Bites,423,4.0,161,68,True,20,False
R01493,Restaurant_1493,Lucknow,Koramangala,"Desserts, North Indian, Biryani",Budget,Quick Bites,280,3.3,325,59,True,0,True
R01494,Restaurant_1494,Delhi,Salt Lake,"Biryani, Fast Food, Chinese",Budget,Cloud Kitchen,278,3.4,1141,56,True,10,True
R01495,Restaurant_1495,Lucknow,Malviya Nagar,Mexican,Budget,Casual Dining,376,3.8,1154,23,True,0,True
R01496,Restaurant_1496,Kolkata,Malviya Nagar,Biryani,Premium,Cloud Kitchen,1058,3.7,1157,22,False,0,True
R01497,Restaurant_1497,Delhi,Connaught Place,"Biryani, Desserts, North Indian",Mid-Range,Fine Dining,719,3.6,445,45,True,10,True
R01498,Restaurant_1498,Delhi,Salt Lake,"Italian, Thai",Mid-Range,Quick Bites,589,4.4,287,22,False,0,True
R01499,Restaurant_1499,Delhi,Koramangala,"South Indian, North Indian",Budget,Quick Bites,198,3.5,270,62,True,0,True
R01500,Restaurant_1500,Ahmedabad,Connaught Place,"Italian, Chinese",Mid-Range,Quick Bites,556,3.5,980,50,True,20,True
R01501,Restaurant_1501,Kolkata,Gomti Nagar,"Mexican, Fast Food, Italian",Mid-Range,Fine Dining,643,3.9,513,61,False,0,True
R01502,Restaurant_1502,Bangalore,Bandra,"Italian, Mexican",Premium,Cloud Kitchen,1532,4.2,741,45,True,20,True
R01503,Restaurant_1503,Pune,Anna Nagar,"South Indian, Mexican, Biryani",Premium,Cloud Kitchen,802,4.0,307,22,True,20,True
R01504,Restaurant_1504,Chennai,Salt Lake,Thai,Mid-Range,Quick Bites,582,3.7,324,32,False,0,True
R01505,Restaurant_1505,Delhi,Koramangala,Chinese,Mid-Range,Quick Bites,492,3.7,107,51,False,0,True
R01506,Restaurant_1506,Delhi,Koramangala,"Desserts, Thai, Fast Food",Budget,Casual Dining,174,3.4,48,51,False,20,False
R01507,Restaurant_1507,Kolkata,Connaught Place,"North Indian, Mexican",Budget,Quick Bites,358,4.1,255,43,False,30,True
R01508,Restaurant_1508,Mumbai,Anna Nagar,"Mexican, Italian",Mid-Range,Quick Bites,545,4.0,126,27,True,30,False
R01509,Restaurant_1509,Jaipur,Navrangpura,Chinese,Premium,Cloud Kitchen,839,3.3,635,33,False,0,True
R01510,Restaurant_1510,Delhi,Gomti Nagar,"Biryani, South Indian, Italian",Mid-Range,Casual Dining,491,3.7,774,61,False,30,False
R01511,Restaurant_1511,Chennai,Kothrud,Biryani,Budget,Casual Dining,148,4.0,186,30,False,30,True
R01512,Restaurant_1512,Delhi,Anna Nagar,Biryani,Budget,Quick Bites,210,3.4,258,43,True,0,True
R01513,Restaurant_1513,Ahmedabad,Salt Lake,Biryani,Budget,Cloud Kitchen,143,3.0,479,63,False,0,True
R01514,Restaurant_1514,Pune,Salt Lake,Italian,Mid-Range,Dhaba,774,3.8,293,59,False,0,True
R01515,Restaurant_1515,Mumbai,Anna Nagar,"Biryani, Fast Food",Budget,Casual Dining,184,3.6,455,52,False,30,True
R01516,Restaurant_1516,Hyderabad,Jubilee Hills,Thai,Mid-Range,Cloud Kitchen,571,4.6,529,42,False,0,True
R01517,Restaurant_1517,Chennai,Gomti Nagar,"Italian, Fast Food, Desserts",Budget,Quick Bites,188,3.5,244,27,False,0,True
R01518,Restaurant_1518,Chennai,Malviya Nagar,"Desserts, Fast Food",Budget,Casual Dining,218,3.0,43,55,False,30,True
R01519,Restaurant_1519,Chennai,Bandra,"Fast Food, South Indian",Mid-Range,Cafe,416,3.6,25,39,False,10,True
R01520,Restaurant_1520,Ahmedabad,Salt Lake,Fast Food,Mid-Range,Casual Dining,721,3.7,981,59,False,0,True
R01521,Restaurant_1521,Delhi,Kothrud,"South Indian, Chinese, Fast Food",Premium,Quick Bites,1470,4.1,137,47,True,0,True
R01522,Restaurant_1522,Kolkata,Gomti Nagar,"Desserts, Continental, North Indian",Premium,Dhaba,1330,4.2,834,58,True,20,True
R01523,Restaurant_1523,Mumbai,Anna Nagar,South Indian,Premium,Casual Dining,1341,4.2,2011,48,False,0,True
R01524,Restaurant_1524,Bangalore,Anna Nagar,Chinese,Mid-Range,Fine Dining,489,3.9,106,52,False,10,True
R01525,Restaurant_1525,Bangalore,Kothrud,"Thai, Mexican",Budget,Casual Dining,137,3.6,149,24,False,0,True
R01526,Restaurant_1526,Chennai,Gomti Nagar,"North Indian, South Indian",Premium,Casual Dining,1435,4.2,596,52,False,30,False
R01527,Restaurant_1527,Kolkata,Koramangala,"North Indian, Continental",Mid-Range,Casual Dining,593,4.9,232,29,False,0,False
R01528,Restaurant_1528,Jaipur,Salt Lake,"North Indian, Chinese",Mid-Range,Cloud Kitchen,728,3.6,888,67,False,30,True
R01529,Restaurant_1529,Ahmedabad,Kothrud,"Italian, North Indian",Mid-Range,Cloud Kitchen,620,4.1,1276,58,True,10,True
R01530,Restaurant_1530,Lucknow,Jubilee Hills,"Continental, Chinese, Desserts",Mid-Range,Casual Dining,578,4.0,221,60,True,20,True
R01531,Restaurant_1531,Jaipur,Jubilee Hills,"South Indian, Italian",Premium,Cloud Kitchen,1286,4.7,137,22,True,0,False
R01532,Restaurant_1532,Bangalore,Connaught Place,"Chinese, Thai",Budget,Casual Dining,262,3.3,1422,61,True,30,True
R01533,Restaurant_1533,Hyderabad,Connaught Place,"Thai, Desserts",Budget,Casual Dining,130,3.3,769,54,True,20,False
R01534,Restaurant_1534,Ahmedabad,Kothrud,"Biryani, Chinese, Continental",Premium,Casual Dining,1815,5.0,591,31,False,0,True
R01535,Restaurant_1535,Delhi,Jubilee Hills,"Fast Food, South Indian",Mid-Range,Casual Dining,779,4.1,530,45,False,40,True
R01536,Restaurant_1536,Delhi,Malviya Nagar,Thai,Budget,Cafe,371,3.1,236,42,True,10,True
R01537,Restaurant_1537,Lucknow,Anna Nagar,"Desserts, Mexican, South Indian",Budget,Quick Bites,321,3.7,876,31,True,0,True
R01538,Restaurant_1538,Mumbai,Malviya Nagar,"Desserts, Continental, South Indian",Premium,Quick Bites,1187,4.1,69,27,True,10,True
R01539,Restaurant_1539,Ahmedabad,Connaught Place,"Chinese, South Indian",Premium,Cloud Kitchen,1411,3.7,162,64,False,20,True
R01540,Restaurant_1540,Chennai,Bandra,Continental,Mid-Range,Cloud Kitchen,473,3.7,2453,20,False,0,True
R01541,Restaurant_1541,Bangalore,Malviya Nagar,"Biryani, North Indian",Mid-Range,Casual Dining,687,3.6,91,43,False,0,False
R01542,Restaurant_1542,Pune,Jubilee Hills,"Thai, North Indian",Mid-Range,Fine Dining,413,3.7,639,67,False,30,False
R01543,Restaurant_1543,Jaipur,Bandra,Italian,Mid-Range,Quick Bites,718,4.0,266,41,True,40,False
R01544,Restaurant_1544,Bangalore,Jubilee Hills,"Continental, Desserts",Budget,Cloud Kitchen,336,3.3,601,21,False,0,True
R01545,Restaurant_1545,Jaipur,Salt Lake,"South Indian, Desserts",Budget,Casual Dining,163,3.4,39,30,False,10,True
R01546,Restaurant_1546,Ahmedabad,Malviya Nagar,"Thai, Biryani",Premium,Quick Bites,1472,4.2,1497,24,True,30,True
R01547,Restaurant_1547,Ahmedabad,Malviya Nagar,"Fast Food, Continental",Mid-Range,Quick Bites,548,4.0,770,32,True,30,False
R01548,Restaurant_1548,Bangalore,Navrangpura,"Chinese, Fast Food, Biryani",Budget,Fine Dining,101,3.6,217,62,False,20,True
R01549,Restaurant_1549,Ahmedabad,Jubilee Hills,"Chinese, Fast Food",Mid-Range,Casual Dining,725,3.6,404,53,False,50,False
R01550,Restaurant_1550,Hyderabad,Malviya Nagar,"Continental, South Indian",Mid-Range,Cloud Kitchen,442,3.9,652,46,True,20,True
R01551,Restaurant_1551,Bangalore,Bandra,"Chinese, Fast Food, Thai",Premium,Casual Dining,1377,4.1,1852,49,False,0,True
R01552,Restaurant_1552,Jaipur,Anna Nagar,"North Indian, Fast Food",Mid-Range,Casual Dining,590,4.2,178,32,False,30,True
R01553,Restaurant_1553,Jaipur,Navrangpura,Chinese,Mid-Range,Cafe,765,3.1,2093,47,True,0,True
R01554,Restaurant_1554,Mumbai,Salt Lake,"Fast Food, Thai, Desserts",Premium,Casual Dining,1136,4.3,278,65,False,20,False
R01555,Restaurant_1555,Mumbai,Anna Nagar,Chinese,Budget,Casual Dining,182,3.1,151,36,False,20,False
R01556,Restaurant_1556,Kolkata,Salt Lake,South Indian,Premium,Casual Dining,965,4.2,190,51,True,20,False
R01557,Restaurant_1557,Hyderabad,Anna Nagar,"Thai, Mexican, Italian",Mid-Range,Cloud Kitchen,438,3.8,18,34,False,0,True
R01558,Restaurant_1558,Hyderabad,Navrangpura,"Italian, Thai, North Indian",Budget,Casual Dining,277,4.1,253,62,False,0,True
R01559,Restaurant_1559,Mumbai,Gomti Nagar,Desserts,Mid-Range,Fine Dining,777,3.5,1089,23,False,10,True
R01560,Restaurant_1560,Jaipur,Salt Lake,Fast Food,Premium,Casual Dining,1597,4.3,123,49,True,20,True
R01561,Restaurant_1561,Chennai,Salt Lake,Mexican,Budget,Quick Bites,274,2.5,16,26,False,0,False
R01562,Restaurant_1562,Lucknow,Bandra,"Chinese, Fast Food, Desserts",Mid-Range,Quick Bites,737,3.6,27,65,True,30,True
R01563,Restaurant_1563,Chennai,Connaught Place,"Chinese, Thai",Mid-Range,Casual Dining,624,4.9,409,64,False,30,True
R01564,Restaurant_1564,Delhi,Connaught Place,"Desserts, Thai",Budget,Cloud Kitchen,225,3.2,214,63,False,20,True
R01565,Restaurant_1565,Delhi,Anna Nagar,Mexican,Mid-Range,Cafe,412,3.7,133,45,True,20,False
R01566,Restaurant_1566,Hyderabad,Koramangala,Thai,Budget,Casual Dining,297,3.5,655,20,False,10,True
R01567,Restaurant_1567,Bangalore,Malviya Nagar,"South Indian, Fast Food, Italian",Mid-Range,Quick Bites,659,4.1,666,35,True,10,True
R01568,Restaurant_1568,Jaipur,Kothrud,"Thai, Fast Food, North Indian",Premium,Casual Dining,1985,3.7,21,52,False,0,True
R01569,Restaurant_1569,Mumbai,Koramangala,Chinese,Budget,Fine Dining,208,3.6,469,52,True,10,True
R01570,Restaurant_1570,Lucknow,Jubilee Hills,Mexican,Budget,Casual Dining,293,4.1,672,30,False,20,False
R01571,Restaurant_1571,Jaipur,Kothrud,"South Indian, Mexican, Thai",Premium,Casual Dining,1328,4.0,188,23,True,10,True
R01572,Restaurant_1572,Jaipur,Malviya Nagar,"Biryani, North Indian",Premium,Quick Bites,1632,4.3,173,56,False,10,True
R01573,Restaurant_1573,Delhi,Navrangpura,"Mexican, North Indian, Desserts",Mid-Range,Fine Dining,498,3.9,541,57,True,30,False
R01574,Restaurant_1574,Ahmedabad,Navrangpura,"Fast Food, South Indian, Biryani",Budget,Casual Dining,349,3.6,182,58,False,0,True
R01575,Restaurant_1575,Lucknow,Gomti Nagar,"Continental, South Indian",Budget,Casual Dining,109,4.0,221,49,False,40,True
R01576,Restaurant_1576,Mumbai,Salt Lake,"South Indian, Thai, Chinese",Mid-Range,Quick Bites,401,3.3,794,58,True,20,True
R01577,Restaurant_1577,Ahmedabad,Koramangala,"South Indian, Fast Food, Biryani",Budget,Quick Bites,287,3.4,170,35,False,10,True
R01578,Restaurant_1578,Lucknow,Koramangala,Biryani,Mid-Range,Cloud Kitchen,518,3.2,216,57,False,20,True
R01579,Restaurant_1579,Hyderabad,Malviya Nagar,"Chinese, Desserts, Mexican",Budget,Casual Dining,389,3.1,869,39,True,40,True
R01580,Restaurant_1580,Jaipur,Malviya Nagar,"Chinese, Desserts",Budget,Casual Dining,194,3.9,629,68,False,20,True
R01581,Restaurant_1581,Delhi,Koramangala,South Indian,Premium,Quick Bites,1747,4.1,66,69,False,20,True
R01582,Restaurant_1582,Kolkata,Gomti Nagar,"South Indian, Mexican, Continental",Mid-Range,Fine Dining,766,3.7,158,35,True,20,True
R01583,Restaurant_1583,Hyderabad,Gomti Nagar,Biryani,Premium,Quick Bites,1004,4.7,14,45,True,10,True
R01584,Restaurant_1584,Delhi,Jubilee Hills,"Biryani, Desserts, Fast Food",Premium,Quick Bites,1727,3.6,288,39,False,0,True
R01585,Restaurant_1585,Chennai,Gomti Nagar,Chinese,Budget,Quick Bites,235,4.2,582,35,False,20,True
R01586,Restaurant_1586,Pune,Bandra,"Mexican, South Indian",Budget,Quick Bites,179,4.0,31,37,True,20,True
R01587,Restaurant_1587,Ahmedabad,Connaught Place,"Biryani, Thai, Mexican",Premium,Cafe,1604,4.6,386,27,True,10,True
R01588,Restaurant_1588,Ahmedabad,Connaught Place,North Indian,Mid-Range,Quick Bites,602,3.4,2536,20,False,0,True
R01589,Restaurant_1589,Pune,Navrangpura,"Continental, North Indian, Mexican",Budget,Casual Dining,384,3.6,386,23,True,10,True
R01590,Restaurant_1590,Hyderabad,Koramangala,North Indian,Budget,Quick Bites,371,2.9,276,40,True,40,False
R01591,Restaurant_1591,Delhi,Bandra,"Thai, South Indian",Budget,Cloud Kitchen,113,3.1,501,53,True,20,True
R01592,Restaurant_1592,Pune,Navrangpura,"North Indian, Continental, South Indian",Budget,Cloud Kitchen,304,3.3,30,33,False,20,True
R01593,Restaurant_1593,Pune,Jubilee Hills,Biryani,Mid-Range,Quick Bites,436,3.7,81,68,True,0,True
R01594,Restaurant_1594,Kolkata,Malviya Nagar,South Indian,Budget,Cafe,214,4.2,538,36,True,10,True
R01595,Restaurant_1595,Chennai,Malviya Nagar,"Continental, Thai",Mid-Range,Cloud Kitchen,486,4.1,144,66,False,10,True
R01596,Restaurant_1596,Kolkata,Koramangala,Italian,Mid-Range,Cloud Kitchen,561,3.9,878,59,True,0,True
R01597,Restaurant_1597,Lucknow,Kothrud,"Mexican, Italian, Biryani",Budget,Casual Dining,261,3.5,1475,39,False,20,True
R01598,Restaurant_1598,Jaipur,Malviya Nagar,"Desserts, Continental, Thai",Budget,Fine Dining,188,3.6,44,57,False,0,True
R01599,Restaurant_1599,Ahmedabad,Jubilee Hills,"Italian, Desserts, Biryani",Budget,Cafe,226,4.0,202,27,False,20,True
R01600,Restaurant_1600,Bangalore,Navrangpura,"Desserts, Mexican",Mid-Range,Cloud Kitchen,572,3.7,428,33,False,30,True
R01601,Restaurant_1601,Delhi,Salt Lake,South Indian,Premium,Casual Dining,1213,4.7,53,47,False,40,True
R01602,Restaurant_1602,Hyderabad,Malviya Nagar,"Mexican, Thai, Chinese",Mid-Range,Cafe,624,3.6,28,65,False,10,True
R01603,Restaurant_1603,Bangalore,Koramangala,"Italian, North Indian, Mexican",Mid-Range,Cloud Kitchen,503,4.2,836,30,False,20,True
R01604,Restaurant_1604,Lucknow,Connaught Place,"Biryani, Fast Food",Premium,Fine Dining,1046,3.6,256,28,False,50,True
R01605,Restaurant_1605,Jaipur,Jubilee Hills,"South Indian, Chinese",Premium,Quick Bites,1981,3.6,69,61,True,40,False
R01606,Restaurant_1606,Delhi,Connaught Place,"Thai, Biryani, Mexican",Mid-Range,Fine Dining,643,3.8,551,51,False,30,True
R01607,Restaurant_1607,Delhi,Anna Nagar,"Thai, Mexican",Budget,Cafe,168,3.6,472,56,False,0,True
R01608,Restaurant_1608,Jaipur,Navrangpura,"Continental, North Indian, Mexican",Mid-Range,Fine Dining,565,4.6,415,34,True,20,False
R01609,Restaurant_1609,Pune,Koramangala,"Desserts, South Indian",Mid-Range,Fine Dining,578,4.1,670,61,False,10,True
R01610,Restaurant_1610,Bangalore,Salt Lake,"Italian, Fast Food, Thai",Budget,Casual Dining,317,3.1,1573,20,False,10,True
R01611,Restaurant_1611,Mumbai,Anna Nagar,"Fast Food, Mexican",Premium,Cloud Kitchen,1587,4.3,36,64,False,0,True
R01612,Restaurant_1612,Kolkata,Anna Nagar,"Biryani, Continental, Fast Food",Premium,Casual Dining,904,4.2,62,54,True,30,True
R01613,Restaurant_1613,Jaipur,Kothrud,"Mexican, Chinese",Budget,Dhaba,353,3.6,625,36,False,0,True
R01614,Restaurant_1614,Jaipur,Navrangpura,"Thai, Desserts, Biryani",Premium,Cloud Kitchen,1773,3.9,87,53,False,30,True
R01615,Restaurant_1615,Chennai,Salt Lake,Chinese,Mid-Range,Quick Bites,567,4.5,749,67,False,0,True
R01616,Restaurant_1616,Bangalore,Kothrud,"South Indian, Biryani, Chinese",Mid-Range,Casual Dining,589,4.2,374,30,False,0,True
R01617,Restaurant_1617,Mumbai,Gomti Nagar,"Continental, Mexican",Premium,Cloud Kitchen,1964,4.4,138,52,False,30,False
R01618,Restaurant_1618,Mumbai,Connaught Place,"Italian, North Indian",Budget,Quick Bites,220,3.9,121,48,False,20,False
R01619,Restaurant_1619,Ahmedabad,Anna Nagar,Continental,Budget,Dhaba,162,3.6,139,67,False,0,True
R01620,Restaurant_1620,Pune,Koramangala,"Desserts, Mexican, Chinese",Mid-Range,Casual Dining,478,3.5,9,32,False,40,True
R01621,Restaurant_1621,Chennai,Malviya Nagar,South Indian,Mid-Range,Fine Dining,784,3.5,857,50,False,20,True
R01622,Restaurant_1622,Jaipur,Salt Lake,"Desserts, Fast Food, Italian",Budget,Fine Dining,279,4.1,73,49,False,10,True
R01623,Restaurant_1623,Lucknow,Gomti Nagar,"Desserts, Mexican",Premium,Casual Dining,1431,4.1,309,68,True,30,False
R01624,Restaurant_1624,Hyderabad,Gomti Nagar,"Mexican, North Indian, South Indian",Mid-Range,Casual Dining,773,4.7,265,34,True,10,False
R01625,Restaurant_1625,Lucknow,Gomti Nagar,"Mexican, Fast Food",Mid-Range,Casual Dining,782,3.8,342,34,True,30,True
R01626,Restaurant_1626,Pune,Kothrud,"Fast Food, Desserts, Continental",Budget,Quick Bites,363,3.4,1806,23,False,0,True
R01627,Restaurant_1627,Chennai,Anna Nagar,Continental,Mid-Range,Cloud Kitchen,654,3.9,726,63,False,20,False
R01628,Restaurant_1628,Pune,Bandra,North Indian,Mid-Range,Quick Bites,751,3.9,196,60,False,10,True
R01629,Restaurant_1629,Lucknow,Connaught Place,Desserts,Mid-Range,Quick Bites,673,3.8,1526,23,True,20,True
R01630,Restaurant_1630,Jaipur,Jubilee Hills,"Italian, Thai, Continental",Budget,Casual Dining,119,3.4,954,63,True,30,True
R01631,Restaurant_1631,Pune,Gomti Nagar,"Chinese, Thai, Biryani",Budget,Fine Dining,340,3.5,433,65,False,40,True
R01632,Restaurant_1632,Mumbai,Kothrud,South Indian,Premium,Casual Dining,1248,4.5,19,44,False,0,True
R01633,Restaurant_1633,Lucknow,Bandra,"Desserts, South Indian, Fast Food",Mid-Range,Cafe,768,3.1,42,43,True,20,True
R01634,Restaurant_1634,Kolkata,Koramangala,"Italian, Mexican, Fast Food",Mid-Range,Quick Bites,533,3.8,994,35,False,0,False
R01635,Restaurant_1635,Hyderabad,Navrangpura,Chinese,Mid-Range,Quick Bites,770,3.5,310,51,False,50,True
R01636,Restaurant_1636,Hyderabad,Anna Nagar,"Thai, Italian, Chinese",Premium,Casual Dining,1923,3.7,98,39,False,50,True
R01637,Restaurant_1637,Bangalore,Kothrud,Chinese,Premium,Casual Dining,1779,4.4,164,54,False,0,True
R01638,Restaurant_1638,Chennai,Navrangpura,Chinese,Premium,Fine Dining,1428,4.1,1482,49,True,0,True
R01639,Restaurant_1639,Chennai,Koramangala,"Desserts, North Indian, Biryani",Premium,Fine Dining,1010,3.7,332,57,False,20,True
R01640,Restaurant_1640,Kolkata,Kothrud,"Desserts, Chinese",Budget,Casual Dining,263,2.9,713,64,False,30,True
R01641,Restaurant_1641,Bangalore,Bandra,Fast Food,Mid-Range,Quick Bites,427,3.3,123,56,False,50,True
R01642,Restaurant_1642,Hyderabad,Kothrud,"Italian, Mexican",Mid-Range,Fine Dining,605,3.4,545,66,True,40,True
R01643,Restaurant_1643,Delhi,Kothrud,"Chinese, Continental, Italian",Budget,Cloud Kitchen,296,3.7,122,65,True,30,False
R01644,Restaurant_1644,Lucknow,Connaught Place,South Indian,Budget,Quick Bites,276,3.6,214,51,True,0,True
R01645,Restaurant_1645,Jaipur,Kothrud,"Fast Food, Italian, Mexican",Mid-Range,Fine Dining,559,3.8,810,38,False,0,True
R01646,Restaurant_1646,Ahmedabad,Connaught Place,"South Indian, Continental",Mid-Range,Casual Dining,629,4.1,595,25,False,0,True
R01647,Restaurant_1647,Chennai,Salt Lake,"North Indian, Chinese, Continental",Premium,Quick Bites,1907,3.3,202,48,False,0,True
R01648,Restaurant_1648,Chennai,Malviya Nagar,"North Indian, Mexican, Fast Food",Mid-Range,Quick Bites,692,3.4,562,54,False,0,True
R01649,Restaurant_1649,Chennai,Gomti Nagar,"North Indian, Continental, Chinese",Mid-Range,Quick Bites,663,3.8,25,29,False,20,True
R01650,Restaurant_1650,Hyderabad,Bandra,"North Indian, Chinese, Fast Food",Premium,Fine Dining,1049,4.5,1653,63,False,10,True
R01651,Restaurant_1651,Ahmedabad,Navrangpura,"Fast Food, Continental, Biryani",Budget,Casual Dining,329,2.5,1179,67,False,30,True
R01652,Restaurant_1652,Delhi,Navrangpura,"Italian, Thai, Biryani",Budget,Cloud Kitchen,221,3.7,461,47,False,30,True
R01653,Restaurant_1653,Lucknow,Koramangala,Fast Food,Budget,Fine Dining,394,3.8,781,58,False,30,False
R01654,Restaurant_1654,Bangalore,Malviya Nagar,"Italian, North Indian",Premium,Quick Bites,1353,4.1,770,21,True,40,True
R01655,Restaurant_1655,Mumbai,Gomti Nagar,"North Indian, Fast Food",Mid-Range,Cafe,789,3.3,20,41,False,20,True
R01656,Restaurant_1656,Delhi,Kothrud,"Desserts, Italian, Chinese",Budget,Fine Dining,239,4.0,66,30,True,0,True
R01657,Restaurant_1657,Jaipur,Bandra,"Italian, South Indian",Budget,Cafe,259,2.4,229,36,False,0,False
R01658,Restaurant_1658,Pune,Jubilee Hills,"Continental, North Indian",Mid-Range,Cloud Kitchen,621,4.1,108,29,False,0,True
R01659,Restaurant_1659,Lucknow,Jubilee Hills,Continental,Premium,Quick Bites,919,3.8,249,29,False,20,True
R01660,Restaurant_1660,Delhi,Connaught Place,"Continental, Chinese, Desserts",Mid-Range,Quick Bites,443,4.1,344,66,True,10,False
R01661,Restaurant_1661,Delhi,Anna Nagar,"North Indian, Thai",Mid-Range,Cafe,568,3.6,276,28,True,20,True
R01662,Restaurant_1662,Pune,Gomti Nagar,"Mexican, North Indian, Biryani",Budget,Cloud Kitchen,101,3.4,355,53,True,0,True
R01663,Restaurant_1663,Ahmedabad,Jubilee Hills,"Italian, Continental",Mid-Range,Casual Dining,698,4.4,783,62,False,0,False
R01664,Restaurant_1664,Hyderabad,Kothrud,"Fast Food, Italian",Mid-Range,Quick Bites,778,3.5,318,31,False,0,True
R01665,Restaurant_1665,Pune,Gomti Nagar,Desserts,Mid-Range,Cloud Kitchen,692,3.4,541,32,False,0,False
R01666,Restaurant_1666,Kolkata,Salt Lake,"South Indian, Continental, Biryani",Premium,Cafe,1985,4.3,647,27,False,0,False
R01667,Restaurant_1667,Mumbai,Anna Nagar,"North Indian, Biryani, South Indian",Mid-Range,Cloud Kitchen,414,4.1,190,21,True,20,True
R01668,Restaurant_1668,Pune,Malviya Nagar,"South Indian, Fast Food",Mid-Range,Dhaba,578,3.4,50,61,True,30,True
R01669,Restaurant_1669,Jaipur,Jubilee Hills,"Italian, Mexican, South Indian",Mid-Range,Cloud Kitchen,649,3.5,150,27,False,30,True
R01670,Restaurant_1670,Delhi,Navrangpura,Continental,Mid-Range,Quick Bites,777,3.8,222,53,False,20,True
R01671,Restaurant_1671,Bangalore,Jubilee Hills,"Chinese, Biryani",Mid-Range,Fine Dining,543,4.0,1072,33,True,40,True
R01672,Restaurant_1672,Pune,Malviya Nagar,"Thai, North Indian",Budget,Quick Bites,311,3.5,332,58,False,20,True
R01673,Restaurant_1673,Pune,Connaught Place,"Biryani, Fast Food",Budget,Casual Dining,359,3.6,103,63,True,30,True
R01674,Restaurant_1674,Hyderabad,Anna Nagar,Biryani,Mid-Range,Cafe,453,4.3,1170,29,False,40,True
R01675,Restaurant_1675,Bangalore,Connaught Place,"North Indian, Fast Food",Mid-Range,Quick Bites,696,4.0,58,32,True,20,True
R01676,Restaurant_1676,Jaipur,Anna Nagar,"Thai, Chinese, South Indian",Budget,Casual Dining,174,3.4,59,38,True,30,True
R01677,Restaurant_1677,Jaipur,Jubilee Hills,"Mexican, Biryani, Fast Food",Mid-Range,Cloud Kitchen,718,3.4,694,35,True,30,True
R01678,Restaurant_1678,Hyderabad,Jubilee Hills,"North Indian, Continental, Italian",Budget,Casual Dining,227,3.7,244,56,False,0,True
R01679,Restaurant_1679,Hyderabad,Gomti Nagar,"South Indian, Desserts, Fast Food",Mid-Range,Casual Dining,407,4.3,457,20,False,20,True
R01680,Restaurant_1680,Ahmedabad,Salt Lake,"South Indian, Mexican, Italian",Mid-Range,Casual Dining,493,3.6,193,37,False,20,True
R01681,Restaurant_1681,Lucknow,Salt Lake,"Fast Food, Thai",Mid-Range,Cloud Kitchen,622,3.6,900,41,False,10,False
R01682,Restaurant_1682,Delhi,Navrangpura,"North Indian, Thai",Mid-Range,Quick Bites,650,4.4,934,67,True,50,True
R01683,Restaurant_1683,Mumbai,Bandra,Continental,Budget,Casual Dining,286,3.6,15,20,False,10,True
R01684,Restaurant_1684,Mumbai,Bandra,Desserts,Budget,Cloud Kitchen,325,3.2,235,29,False,0,False
R01685,Restaurant_1685,Ahmedabad,Bandra,Fast Food,Budget,Fine Dining,204,2.7,614,57,False,20,True
R01686,Restaurant_1686,Hyderabad,Koramangala,Chinese,Budget,Dhaba,225,3.2,755,42,False,0,True
R01687,Restaurant_1687,Pune,Bandra,"Desserts, Continental, South Indian",Mid-Range,Cloud Kitchen,746,4.1,127,49,True,40,False
R01688,Restaurant_1688,Hyderabad,Gomti Nagar,"Continental, South Indian",Budget,Casual Dining,227,3.4,212,56,False,0,False
R01689,Restaurant_1689,Delhi,Anna Nagar,"Fast Food, Thai, South Indian",Mid-Range,Casual Dining,702,4.3,670,63,False,20,True
R01690,Restaurant_1690,Chennai,Anna Nagar,"Fast Food, South Indian, Biryani",Mid-Range,Quick Bites,455,4.1,2770,34,False,0,True
R01691,Restaurant_1691,Bangalore,Connaught Place,Thai,Mid-Range,Quick Bites,484,4.6,1120,61,False,30,True
R01692,Restaurant_1692,Hyderabad,Gomti Nagar,Thai,Budget,Quick Bites,204,3.7,113,30,True,30,True
R01693,Restaurant_1693,Delhi,Connaught Place,"Fast Food, Biryani, Continental",Premium,Quick Bites,1642,4.4,1303,20,True,20,True
R01694,Restaurant_1694,Kolkata,Salt Lake,"South Indian, Chinese",Mid-Range,Quick Bites,482,3.2,347,33,False,0,False
R01695,Restaurant_1695,Lucknow,Navrangpura,"Continental, Biryani, Mexican",Budget,Quick Bites,312,3.2,183,62,False,40,True
