order_id,customer_id,order_date,category,brand,mrp,discount_pct,price_paid,rating,returned,delivery_days,city
ORD008648,C00159,2024-07-30,Women's Clothing,Biba,4186,40,2511,4,False,2,Pune
ORD008649,C00388,2023-09-22,Women's Clothing,W,1579,40,947,4,False,5,Ahmedabad
ORD008650,C00313,2022-12-23,Men's Clothing,US Polo,512,60,204,5,False,2,Hyderabad
ORD008651,C00369,2024-12-12,Accessories,Fastrack,2051,50,1025,4,False,3,Ahmedabad
ORD008652,C00333,2024-01-26,Women's Clothing,Vero Moda,3888,30,2721,4,True,6,Jaipur
ORD008653,C01853,2023-02-04,Footwear,Puma,5575,70,1672,5,True,6,Mumbai
ORD008654,C00426,2024-06-02,Men's Clothing,Roadster,4439,60,1775,4,False,7,Delhi
ORD008655,C00172,2022-01-17,Men's Clothing,US Polo,825,60,330,5,True,4,Pune
ORD008656,C01508,2023-10-22,Footwear,Puma,4248,40,2548,5,False,2,Mumbai
ORD008657,C01297,2024-09-25,Accessories,Fossil,1535,30,1074,4,False,6,Hyderabad
ORD008658,C01456,2023-03-28,Beauty,MAC,1444,50,722,4,False,2,Kolkata
ORD008659,C00204,2022-08-02,Beauty,Lakme,2415,70,724,5,False,5,Kolkata
ORD008660,C01239,2024-07-07,Women's Clothing,Aurelia,667,40,400,4,False,6,Mumbai
ORD008661,C00168,2022-04-11,Sports & Fitness,Adidas,4421,30,3094,3,False,2,Jaipur
ORD008662,C00519,2023-05-26,Women's Clothing,W,4112,40,2467,5,False,2,Kolkata
ORD008663,C00919,2022-12-15,Men's Clothing,H&M,1488,40,892,2,False,5,Bangalore
ORD008664,C00415,2023-12-28,Kids,Marks & Spencer,1580,40,948,4,False,4,Hyderabad
ORD008665,C00772,2022-07-10,Beauty,Lakme,1364,40,818,5,False,5,Ahmedabad
ORD008666,C00725,2023-01-08,Footwear,Puma,7047,20,5637,5,True,3,Kolkata
ORD008667,C01583,2023-11-28,Men's Clothing,Zara,1874,50,937,4,False,6,Hyderabad
ORD008668,C01185,2022-06-21,Footwear,Nike,5668,10,5101,5,False,5,Lucknow
ORD008669,C00947,2024-06-27,Kids,H&M Kids,610,10,549,3,False,3,Jaipur
ORD008670,C01538,2022-08-25,Women's Clothing,Aurelia,5564,40,3338,5,False,5,Hyderabad
ORD008671,C01017,2024-07-10,Accessories,Fossil,601,40,360,3,False,2,Jaipur
ORD008672,C01727,2024-08-09,Footwear,Adidas,4830,60,1932,5,True,5,Delhi
ORD008673,C00279,2022-09-04,Footwear,Puma,1038,30,726,5,False,4,Jaipur
ORD008674,C01375,2023-11-01,Kids,Marks & Spencer,1244,10,1119,5,False,5,Bangalore
ORD008675,C01993,2022-08-05,Beauty,Nykaa,872,60,348,5,False,5,Bangalore
ORD008676,C00625,2022-02-20,Women's Clothing,Biba,900,60,360,5,False,2,Ahmedabad
ORD008677,C00932,2022-02-03,Women's Clothing,Biba,5959,40,3575,5,False,3,Kolkata
ORD008678,C01630,2023-08-03,Beauty,L'Oreal,2194,50,1097,4,False,7,Bangalore
ORD008679,C00884,2022-12-13,Accessories,Baggit,2858,60,1143,4,False,4,Ahmedabad
ORD008680,C00402,2023-09-24,Footwear,Puma,6708,40,4024,5,False,4,Delhi
ORD008681,C01845,2022-12-20,Men's Clothing,Jack & Jones,3806,30,2664,5,False,3,Jaipur
ORD008682,C01320,2022-04-30,Beauty,MAC,2132,30,1492,5,False,4,Lucknow
ORD008683,C01274,2024-02-03,Women's Clothing,Aurelia,714,40,428,5,False,6,Kolkata
ORD008684,C00849,2023-06-25,Beauty,Lakme,218,60,87,3,False,4,Jaipur
ORD008685,C01490,2023-12-20,Sports & Fitness,Decathlon,6459,20,5167,5,False,3,Chennai
ORD008686,C01361,2023-03-18,Footwear,Bata,5138,40,3082,5,False,2,Mumbai
ORD008687,C01843,2023-05-26,Men's Clothing,US Polo,818,30,572,5,False,6,Mumbai
ORD008688,C00080,2024-09-08,Sports & Fitness,Puma,1230,70,369,4,False,2,Lucknow
ORD008689,C01581,2023-09-16,Footwear,Metro,3787,40,2272,3,False,4,Jaipur
ORD008690,C01461,2022-04-21,Accessories,Baggit,1744,50,872,3,False,2,Delhi
ORD008691,C00156,2023-06-25,Accessories,Fossil,562,60,224,4,False,6,Pune
ORD008692,C00252,2022-11-14,Beauty,Nykaa,777,70,233,1,False,2,Jaipur
ORD008693,C00591,2022-09-25,Sports & Fitness,Reebok,1990,40,1194,4,False,4,Ahmedabad
ORD008694,C00313,2024-05-27,Accessories,Fossil,926,70,277,4,True,7,Chennai
ORD008695,C00678,2023-12-02,Men's Clothing,Roadster,4012,60,1604,2,False,5,Bangalore
ORD008696,C01058,2023-08-20,Women's Clothing,AND,3512,50,1756,5,True,7,Pune
ORD008697,C00754,2022-08-06,Accessories,Baggit,1085,30,759,3,False,2,Lucknow
ORD008698,C01228,2024-11-14,Footwear,Puma,8070,50,4035,4,False,4,Bangalore
ORD008699,C00381,2024-06-06,Women's Clothing,W,3683,50,1841,5,False,4,Kolkata
ORD008700,C00941,2023-10-06,Men's Clothing,Jack & Jones,817,30,571,5,True,7,Jaipur
ORD008701,C01759,2024-07-20,Men's Clothing,Jack & Jones,3110,60,1244,5,False,6,Jaipur
ORD008702,C00445,2024-06-01,Sports & Fitness,Puma,4549,30,3184,5,False,7,Bangalore
ORD008703,C00839,2023-08-17,Men's Clothing,Zara,703,30,492,5,False,3,Jaipur
ORD008704,C00002,2023-02-14,Men's Clothing,Jack & Jones,2834,40,1700,5,False,5,Mumbai
ORD008705,C00010,2022-01-29,Beauty,Maybelline,686,50,343,5,False,4,Bangalore
ORD008706,C00991,2024-01-12,Kids,Mothercare,893,50,446,4,False,4,Ahmedabad
ORD008707,C00021,2024-10-14,Kids,Marks & Spencer,2298,40,1378,4,True,5,Mumbai
ORD008708,C01090,2023-12-25,Women's Clothing,AND,732,40,439,2,False,3,Mumbai
ORD008709,C00185,2023-05-02,Men's Clothing,US Polo,928,50,464,5,False,5,Hyderabad
ORD008710,C00999,2022-06-02,Kids,Hopscotch,2078,40,1246,5,False,7,Bangalore
ORD008711,C01521,2024-09-04,Women's Clothing,Aurelia,1003,40,601,3,False,3,Bangalore
ORD008712,C01005,2023-02-04,Beauty,L'Oreal,1475,70,442,3,False,6,Mumbai
ORD008713,C01244,2022-06-21,Footwear,Adidas,2246,30,1572,3,False,6,Hyderabad
ORD008714,C01579,2023-09-20,Footwear,Metro,4218,50,2109,4,False,2,Lucknow
ORD008715,C01282,2024-06-01,Footwear,Metro,1570,30,1099,4,True,4,Bangalore
ORD008716,C01430,2022-02-20,Beauty,L'Oreal,1171,40,702,5,False,3,Ahmedabad
ORD008717,C00423,2022-12-28,Women's Clothing,Vero Moda,3326,20,2660,5,False,4,Mumbai
ORD008718,C01483,2024-11-28,Women's Clothing,AND,1645,60,658,3,False,3,Pune
ORD008719,C01244,2024-01-18,Women's Clothing,AND,5792,60,2316,4,False,6,Chennai
ORD008720,C00055,2022-06-22,Kids,Marks & Spencer,2457,60,982,5,False,4,Hyderabad
ORD008721,C00523,2024-03-13,Footwear,Metro,2209,40,1325,4,False,4,Kolkata
ORD008722,C00075,2022-05-30,Men's Clothing,Roadster,680,40,408,4,True,5,Pune
ORD008723,C00255,2024-12-25,Women's Clothing,Biba,5084,40,3050,4,False,6,Chennai
ORD008724,C01600,2022-04-26,Women's Clothing,W,3900,30,2730,5,True,3,Bangalore
ORD008725,C00314,2022-03-01,Accessories,Fossil,2457,40,1474,5,False,4,Hyderabad
ORD008726,C00115,2022-05-07,Footwear,Bata,4816,40,2889,5,False,7,Hyderabad
ORD008727,C00524,2024-08-05,Women's Clothing,W,2939,60,1175,2,False,2,Delhi
ORD008728,C01872,2022-06-10,Men's Clothing,Jack & Jones,4397,40,2638,4,False,4,Lucknow
ORD008729,C00357,2023-06-10,Beauty,Lakme,1089,20,871,4,False,6,Ahmedabad
ORD008730,C01172,2022-05-22,Men's Clothing,US Polo,1239,30,867,3,False,4,Ahmedabad
ORD008731,C00591,2023-06-02,Women's Clothing,AND,2484,30,1738,4,False,7,Mumbai
ORD008732,C00769,2023-08-29,Women's Clothing,Vero Moda,5244,60,2097,2,False,5,Pune
ORD008733,C01212,2023-11-12,Sports & Fitness,Reebok,1907,20,1525,5,False,7,Ahmedabad
ORD008734,C00602,2022-05-29,Beauty,MAC,904,20,723,3,False,4,Chennai
ORD008735,C00880,2024-02-09,Men's Clothing,Zara,3961,20,3168,2,True,5,Kolkata
ORD008736,C00335,2023-08-04,Men's Clothing,Roadster,3540,60,1416,4,True,7,Kolkata
ORD008737,C01487,2024-10-16,Men's Clothing,H&M,4300,30,3010,3,False,3,Bangalore
ORD008738,C00859,2024-06-15,Beauty,L'Oreal,1408,40,844,2,False,4,Chennai
ORD008739,C00839,2022-04-29,Accessories,Baggit,1315,40,789,5,False,5,Jaipur
ORD008740,C01095,2024-11-12,Footwear,Adidas,1639,70,491,4,False,4,Ahmedabad
ORD008741,C01036,2024-12-14,Accessories,Titan,3143,50,1571,5,False,7,Jaipur
ORD008742,C01359,2022-04-14,Footwear,Bata,1545,20,1236,1,False,3,Lucknow
ORD008743,C01590,2023-03-19,Footwear,Metro,7976,50,3988,4,False,2,Hyderabad
ORD008744,C01546,2023-12-19,Beauty,Nykaa,432,50,216,4,False,2,Bangalore
ORD008745,C01244,2022-08-14,Sports & Fitness,Puma,2592,40,1555,2,False,4,Ahmedabad
ORD008746,C00779,2023-03-31,Men's Clothing,Jack & Jones,1071,40,642,4,False,3,Mumbai
ORD008747,C00819,2022-09-08,Men's Clothing,Roadster,4858,50,2429,5,False,3,Chennai
ORD008748,C00939,2022-02-25,Sports & Fitness,Reebok,5025,50,2512,5,False,6,Hyderabad
ORD008749,C01610,2022-03-20,Women's Clothing,W,3436,50,1718,4,False,5,Jaipur
ORD008750,C01064,2024-05-10,Accessories,Titan,1111,50,555,5,False,6,Kolkata
ORD008751,C01549,2024-04-30,Men's Clothing,H&M,2033,30,1423,3,False,2,Hyderabad
ORD008752,C00682,2023-07-10,Men's Clothing,Jack & Jones,3238,30,2266,5,False,3,Chennai
ORD008753,C00662,2024-07-04,Footwear,Metro,2304,30,1612,5,True,2,Ahmedabad
ORD008754,C01105,2023-02-20,Women's Clothing,Aurelia,5560,40,3336,4,False,2,Ahmedabad
ORD008755,C00468,2024-11-28,Accessories,Lavie,990,30,693,5,False,4,Hyderabad
ORD008756,C00788,2022-07-08,Sports & Fitness,Decathlon,3439,60,1375,5,False,3,Chennai
ORD008757,C01648,2022-04-02,Accessories,Fastrack,367,20,293,4,False,5,Lucknow
ORD008758,C01994,2023-06-23,Accessories,Baggit,1362,60,544,5,False,2,Chennai
ORD008759,C00376,2022-04-23,Beauty,MAC,1658,60,663,5,True,6,Delhi
ORD008760,C00809,2024-06-07,Women's Clothing,W,1541,60,616,3,False,6,Bangalore
ORD008761,C00251,2022-05-04,Accessories,Baggit,3693,30,2585,5,False,4,Hyderabad
ORD008762,C00907,2022-07-23,Women's Clothing,AND,3602,50,1801,4,False,6,Mumbai
ORD008763,C00610,2023-08-03,Kids,Carter's,2213,70,663,5,False,3,Chennai
ORD008764,C00929,2022-06-27,Women's Clothing,Aurelia,4985,20,3988,4,False,7,Delhi
ORD008765,C01550,2024-08-23,Beauty,L'Oreal,1689,60,675,5,False,3,Ahmedabad
ORD008766,C00203,2022-03-01,Accessories,Fastrack,1530,60,612,5,False,2,Pune
ORD008767,C01849,2023-07-18,Women's Clothing,AND,4567,30,3196,4,False,5,Bangalore
ORD008768,C00886,2022-01-12,Beauty,MAC,1343,30,940,5,False,5,Mumbai
ORD008769,C01537,2023-07-28,Men's Clothing,Zara,541,10,486,3,False,4,Bangalore
ORD008770,C00080,2022-05-31,Footwear,Nike,8373,60,3349,4,False,7,Chennai
ORD008771,C01440,2022-12-12,Sports & Fitness,Adidas,3735,60,1494,2,False,6,Jaipur
ORD008772,C00082,2022-05-09,Footwear,Puma,1747,10,1572,3,False,4,Mumbai
ORD008773,C00222,2023-07-30,Accessories,Baggit,1908,40,1144,4,False,5,Mumbai
ORD008774,C01203,2024-08-24,Sports & Fitness,Puma,1311,60,524,5,False,2,Jaipur
ORD008775,C01875,2022-11-12,Men's Clothing,Jack & Jones,2991,30,2093,5,False,3,Delhi
ORD008776,C00772,2023-09-18,Beauty,MAC,640,50,320,3,False,2,Jaipur
ORD008777,C01491,2023-09-01,Beauty,Lakme,2183,60,873,4,False,2,Bangalore
ORD008778,C01124,2024-01-04,Women's Clothing,Biba,4573,40,2743,2,False,5,Hyderabad
ORD008779,C00736,2024-02-19,Accessories,Lavie,1098,60,439,5,True,2,Hyderabad
ORD008780,C00709,2022-07-28,Women's Clothing,Biba,4443,20,3554,5,False,2,Kolkata
ORD008781,C00472,2023-12-23,Men's Clothing,H&M,3760,60,1504,5,False,3,Jaipur
ORD008782,C00813,2022-05-02,Accessories,Baggit,531,40,318,4,False,5,Pune
ORD008783,C00169,2022-09-22,Women's Clothing,Biba,725,60,290,5,False,7,Pune
ORD008784,C00965,2022-01-29,Men's Clothing,US Polo,4893,10,4403,1,False,6,Kolkata
ORD008785,C00492,2024-01-16,Footwear,Metro,1908,50,954,3,False,2,Jaipur
ORD008786,C01630,2024-03-12,Men's Clothing,US Polo,2134,40,1280,4,False,4,Mumbai
ORD008787,C00369,2023-02-11,Women's Clothing,Aurelia,5166,50,2583,5,False,4,Lucknow
ORD008788,C01045,2023-11-28,Men's Clothing,Zara,4335,40,2601,5,False,6,Mumbai
ORD008789,C00102,2024-07-10,Footwear,Puma,8597,60,3438,2,False,5,Ahmedabad
ORD008790,C01494,2022-02-05,Women's Clothing,AND,2041,20,1632,4,False,5,Delhi
ORD008791,C00201,2024-06-26,Footwear,Puma,1856,30,1299,5,False,6,Jaipur
ORD008792,C00997,2022-01-17,Footwear,Bata,8601,40,5160,4,False,4,Ahmedabad
ORD008793,C01099,2023-09-07,Men's Clothing,US Polo,2538,50,1269,4,False,7,Delhi
ORD008794,C01730,2024-11-06,Footwear,Bata,4201,60,1680,5,False,2,Ahmedabad
ORD008795,C01837,2022-07-26,Women's Clothing,AND,4995,40,2997,2,False,6,Chennai
ORD008796,C00675,2023-04-12,Women's Clothing,AND,4267,30,2986,2,False,6,Kolkata
ORD008797,C00600,2022-06-24,Men's Clothing,Zara,4629,60,1851,4,False,2,Hyderabad
ORD008798,C00673,2022-09-22,Men's Clothing,Jack & Jones,3444,50,1722,2,False,3,Lucknow
ORD008799,C00094,2024-03-04,Beauty,Nykaa,868,70,260,5,False,4,Mumbai
ORD008800,C01616,2023-07-27,Accessories,Titan,2731,30,1911,4,False,6,Bangalore
ORD008801,C01391,2023-08-13,Women's Clothing,Aurelia,1761,30,1232,5,False,3,Lucknow
ORD008802,C01664,2023-08-25,Beauty,Lakme,822,50,411,3,False,2,Mumbai
ORD008803,C01815,2023-10-20,Footwear,Bata,4733,20,3786,3,False,2,Lucknow
ORD008804,C01991,2022-05-30,Men's Clothing,Zara,1297,60,518,1,False,6,Mumbai
ORD008805,C00677,2023-03-23,Women's Clothing,Aurelia,1823,10,1640,3,False,3,Bangalore
ORD008806,C00168,2022-08-14,Women's Clothing,Aurelia,4085,30,2859,2,False,2,Delhi
ORD008807,C01084,2022-08-05,Accessories,Lavie,3573,50,1786,3,False,2,Pune
ORD008808,C01066,2024-04-03,Footwear,Adidas,5976,40,3585,3,False,2,Ahmedabad
ORD008809,C00140,2023-01-26,Women's Clothing,W,1921,40,1152,5,False,7,Bangalore
ORD008810,C01009,2023-05-29,Women's Clothing,W,4412,40,2647,3,False,2,Ahmedabad
ORD008811,C00027,2024-08-30,Beauty,Maybelline,2955,40,1773,3,False,4,Jaipur
ORD008812,C01707,2024-01-23,Footwear,Adidas,5423,60,2169,4,False,2,Mumbai
ORD008813,C01117,2023-03-23,Men's Clothing,Zara,890,30,623,4,True,7,Pune
ORD008814,C01832,2022-08-11,Kids,Mothercare,478,40,286,2,False,7,Bangalore
ORD008815,C00215,2023-09-08,Footwear,Puma,6415,30,4490,4,False,5,Chennai
ORD008816,C00560,2022-12-15,Footwear,Puma,8089,40,4853,4,False,6,Mumbai
ORD008817,C00458,2024-12-26,Women's Clothing,Aurelia,3660,30,2562,5,False,6,Kolkata
ORD008818,C00760,2023-03-01,Accessories,Baggit,3215,40,1929,4,False,2,Chennai
ORD008819,C00085,2024-03-03,Women's Clothing,Aurelia,4618,50,2309,5,False,4,Lucknow
ORD008820,C01632,2023-05-27,Men's Clothing,Roadster,4562,40,2737,5,False,4,Chennai
ORD008821,C01237,2022-07-20,Men's Clothing,Zara,1231,30,861,4,False,7,Bangalore
ORD008822,C00596,2023-07-31,Men's Clothing,H&M,884,20,707,4,False,6,Bangalore
ORD008823,C00248,2024-06-29,Accessories,Fossil,2877,40,1726,5,False,7,Jaipur
ORD008824,C00330,2024-06-27,Women's Clothing,AND,4505,50,2252,4,False,7,Pune
ORD008825,C01095,2023-11-13,Sports & Fitness,Nike,5376,30,3763,4,False,7,Mumbai
ORD008826,C01782,2022-10-26,Footwear,Adidas,8655,30,6058,4,False,5,Delhi
ORD008827,C00073,2023-01-11,Men's Clothing,Roadster,682,30,477,5,False,7,Mumbai
ORD008828,C00768,2024-02-14,Women's Clothing,Biba,2750,50,1375,2,False,7,Lucknow
ORD008829,C00138,2024-05-30,Women's Clothing,W,623,10,560,5,False,3,Pune
ORD008830,C01535,2024-07-12,Men's Clothing,Jack & Jones,3299,50,1649,4,True,7,Jaipur
ORD008831,C00589,2022-04-15,Sports & Fitness,Adidas,6718,30,4702,4,False,7,Lucknow
ORD008832,C00221,2024-01-18,Men's Clothing,Jack & Jones,4108,10,3697,5,False,5,Delhi
ORD008833,C00608,2024-12-01,Men's Clothing,Roadster,1986,40,1191,5,False,2,Mumbai
ORD008834,C01227,2023-09-11,Women's Clothing,Aurelia,4373,40,2623,5,False,3,Bangalore
ORD008835,C00930,2023-10-19,Women's Clothing,Aurelia,3084,40,1850,4,False,2,Hyderabad
ORD008836,C00271,2024-02-17,Men's Clothing,Zara,2344,40,1406,4,False,4,Lucknow
ORD008837,C01775,2023-10-21,Men's Clothing,US Polo,1141,40,684,4,False,7,Lucknow
ORD008838,C01941,2024-12-29,Kids,Mothercare,488,50,244,4,False,6,Kolkata
ORD008839,C00823,2022-07-30,Men's Clothing,Jack & Jones,874,40,524,5,False,3,Chennai
ORD008840,C01994,2022-10-06,Women's Clothing,W,5946,50,2973,5,False,3,Ahmedabad
ORD008841,C01667,2024-12-24,Women's Clothing,AND,1769,50,884,4,False,6,Mumbai
ORD008842,C01264,2022-03-20,Women's Clothing,Vero Moda,988,50,494,5,False,3,Jaipur
ORD008843,C00704,2022-08-06,Accessories,Baggit,495,60,198,3,False,3,Ahmedabad
ORD008844,C00039,2022-10-23,Men's Clothing,Jack & Jones,1565,50,782,4,True,2,Delhi
ORD008845,C00852,2023-06-11,Sports & Fitness,Puma,2090,30,1463,4,False,4,Kolkata
ORD008846,C00879,2024-10-22,Men's Clothing,US Polo,3220,70,966,5,False,3,Hyderabad
ORD008847,C01624,2024-02-23,Men's Clothing,Roadster,1797,40,1078,3,False,2,Pune
ORD008848,C00421,2024-06-16,Sports & Fitness,Puma,4926,10,4433,4,False,7,Hyderabad
ORD008849,C01233,2022-09-12,Footwear,Puma,3544,30,2480,5,False,2,Kolkata
ORD008850,C00595,2024-07-18,Sports & Fitness,Puma,6576,60,2630,4,False,7,Mumbai
ORD008851,C00111,2023-05-18,Men's Clothing,US Polo,1638,20,1310,4,False,6,Pune
ORD008852,C00618,2024-04-08,Footwear,Puma,1792,70,537,4,False,4,Bangalore
ORD008853,C00458,2022-06-24,Men's Clothing,Roadster,892,40,535,4,False,2,Hyderabad
ORD008854,C01915,2022-08-16,Accessories,Fastrack,3854,50,1927,1,False,5,Chennai
ORD008855,C00256,2022-03-17,Men's Clothing,US Polo,2972,30,2080,4,False,6,Jaipur
ORD008856,C00475,2023-05-09,Sports & Fitness,Reebok,894,50,447,5,False,3,Jaipur
ORD008857,C01635,2023-10-26,Men's Clothing,US Polo,3703,30,2592,5,False,6,Hyderabad
ORD008858,C00940,2022-10-11,Footwear,Adidas,5690,60,2276,4,False,5,Kolkata
ORD008859,C01955,2024-09-30,Men's Clothing,H&M,2883,30,2018,4,False,4,Kolkata
ORD008860,C00575,2024-10-09,Sports & Fitness,Nike,1986,30,1390,2,False,4,Pune
ORD008861,C00287,2023-07-12,Women's Clothing,Aurelia,4266,50,2133,5,False,2,Lucknow
ORD008862,C00183,2022-10-10,Footwear,Metro,8619,20,6895,4,False,7,Ahmedabad
ORD008863,C00273,2024-07-01,Men's Clothing,Jack & Jones,2335,30,1634,5,True,5,Lucknow
ORD008864,C00235,2023-09-30,Beauty,Maybelline,2062,70,618,2,False,7,Pune
ORD008865,C00875,2024-03-03,Men's Clothing,Roadster,1446,40,867,4,False,2,Chennai
ORD008866,C01232,2022-05-18,Accessories,Baggit,385,20,308,5,False,2,Chennai
ORD008867,C01666,2022-09-08,Women's Clothing,W,5773,30,4041,4,False,6,Delhi
ORD008868,C01621,2024-05-30,Beauty,Maybelline,698,50,349,3,False,7,Jaipur
ORD008869,C01603,2022-01-08,Beauty,L'Oreal,1419,50,709,2,True,7,Kolkata
ORD008870,C01477,2024-02-14,Women's Clothing,W,1860,50,930,5,True,5,Chennai
ORD008871,C01865,2023-05-20,Women's Clothing,AND,5612,50,2806,4,False,4,Ahmedabad
ORD008872,C00656,2022-06-18,Men's Clothing,Jack & Jones,4156,10,3740,5,False,2,Bangalore
ORD008873,C01654,2022-05-27,Kids,Carter's,734,40,440,4,False,4,Mumbai
ORD008874,C02000,2023-07-18,Beauty,MAC,888,40,532,5,True,6,Bangalore
ORD008875,C00982,2024-02-08,Sports & Fitness,Puma,2692,40,1615,5,False,5,Ahmedabad
ORD008876,C01191,2023-02-10,Beauty,L'Oreal,2444,10,2199,4,False,7,Mumbai
ORD008877,C00469,2024-02-25,Men's Clothing,Jack & Jones,3033,40,1819,5,False,7,Delhi
ORD008878,C01222,2022-08-21,Accessories,Lavie,3757,40,2254,4,False,2,Bangalore
ORD008879,C00874,2024-01-05,Kids,Carter's,1343,50,671,4,False,7,Hyderabad
ORD008880,C01671,2022-06-01,Beauty,Lakme,2071,10,1863,5,False,5,Jaipur
ORD008881,C01475,2024-08-30,Women's Clothing,Vero Moda,5408,50,2704,5,False,3,Lucknow
ORD008882,C00492,2024-10-07,Women's Clothing,Vero Moda,5359,60,2143,4,False,6,Bangalore
ORD008883,C01178,2022-09-01,Kids,Mothercare,1059,30,741,5,False,3,Jaipur
ORD008884,C01547,2024-09-08,Accessories,Fastrack,1308,40,784,1,False,2,Ahmedabad
ORD008885,C00133,2022-12-04,Kids,Mothercare,2437,30,1705,4,False,4,Lucknow
ORD008886,C00382,2024-08-02,Women's Clothing,Aurelia,3585,50,1792,5,False,4,Ahmedabad
ORD008887,C01628,2024-08-21,Beauty,MAC,1283,60,513,4,False,3,Ahmedabad
ORD008888,C01723,2024-02-04,Footwear,Puma,1723,30,1206,5,False,5,Kolkata
ORD008889,C01283,2024-04-27,Kids,H&M Kids,1184,30,828,5,False,5,Delhi
ORD008890,C00304,2022-02-22,Women's Clothing,AND,4069,20,3255,5,False,4,Pune
ORD008891,C01905,2024-12-22,Beauty,Maybelline,2995,10,2695,5,False,6,Jaipur
ORD008892,C00553,2023-06-03,Men's Clothing,Zara,882,60,352,4,False,2,Pune
ORD008893,C01751,2024-11-07,Women's Clothing,Vero Moda,1466,60,586,3,False,7,Bangalore
ORD008894,C00168,2024-01-24,Women's Clothing,Vero Moda,2873,30,2011,5,False,6,Ahmedabad
ORD008895,C01669,2022-02-03,Men's Clothing,Zara,4641,40,2784,5,False,3,Kolkata
ORD008896,C00339,2024-12-17,Men's Clothing,US Polo,873,50,436,2,True,4,Kolkata
ORD008897,C01100,2024-01-24,Footwear,Bata,6465,10,5818,1,True,7,Mumbai
ORD008898,C00456,2023-04-23,Women's Clothing,Vero Moda,2418,20,1934,2,False,3,Jaipur
ORD008899,C01804,2022-02-07,Women's Clothing,Vero Moda,4427,40,2656,5,False,5,Lucknow
ORD008900,C00471,2022-12-14,Men's Clothing,Roadster,2441,20,1952,4,False,7,Jaipur
ORD008901,C00674,2022-02-27,Women's Clothing,Vero Moda,794,60,317,5,False,4,Hyderabad
ORD008902,C01694,2023-12-21,Beauty,Lakme,1160,40,696,3,False,3,Jaipur
ORD008903,C01010,2024-06-13,Sports & Fitness,Nike,2802,30,1961,5,False,3,Lucknow
ORD008904,C01715,2023-01-14,Women's Clothing,W,2180,40,1308,4,False,6,Chennai
ORD008905,C01692,2024-05-06,Men's Clothing,Roadster,2710,10,2439,5,False,2,Mumbai
ORD008906,C00982,2022-06-23,Footwear,Bata,8043,40,4825,3,False,2,Lucknow
ORD008907,C00240,2022-09-13,Accessories,Baggit,1444,60,577,5,False,5,Lucknow
ORD008908,C00325,2023-05-28,Accessories,Titan,622,60,248,4,False,2,Chennai
ORD008909,C00768,2022-05-10,Men's Clothing,Jack & Jones,1678,60,671,3,False,5,Lucknow
ORD008910,C01361,2022-12-17,Footwear,Metro,2066,50,1033,5,False,3,Mumbai
ORD008911,C01929,2023-01-19,Women's Clothing,Vero Moda,1828,30,1279,5,False,4,Pune
ORD008912,C00804,2023-04-25,Footwear,Adidas,5639,50,2819,4,False,6,Chennai
ORD008913,C00611,2022-02-05,Kids,Hopscotch,964,50,482,5,False,3,Jaipur
ORD008914,C01716,2022-02-28,Men's Clothing,H&M,3699,60,1479,3,False,3,Mumbai
ORD008915,C01396,2024-11-24,Men's Clothing,Jack & Jones,1250,20,1000,4,False,5,Jaipur
ORD008916,C00773,2023-06-07,Women's Clothing,Vero Moda,5123,40,3073,4,True,5,Bangalore
ORD008917,C01651,2024-09-04,Accessories,Baggit,588,50,294,3,False,7,Mumbai
ORD008918,C00003,2023-03-15,Women's Clothing,Aurelia,2173,70,651,4,False,5,Kolkata
ORD008919,C01850,2023-04-19,Men's Clothing,US Polo,4914,30,3439,1,False,7,Ahmedabad
ORD008920,C00407,2024-05-03,Women's Clothing,AND,5528,70,1658,4,False,7,Bangalore
ORD008921,C00646,2022-04-28,Accessories,Titan,596,40,357,5,False,6,Jaipur
ORD008922,C01631,2022-02-16,Beauty,MAC,622,40,373,5,False,5,Bangalore
ORD008923,C01680,2022-02-22,Sports & Fitness,Decathlon,3150,40,1890,5,False,5,Chennai
ORD008924,C01666,2023-10-09,Women's Clothing,W,2542,40,1525,5,False,5,Kolkata
ORD008925,C01215,2023-09-08,Footwear,Puma,7327,60,2930,2,False,5,Delhi
ORD008926,C00284,2023-07-15,Women's Clothing,Vero Moda,5108,50,2554,5,True,7,Hyderabad
ORD008927,C00939,2024-08-18,Men's Clothing,US Polo,4647,20,3717,3,False,7,Jaipur
ORD008928,C01554,2023-08-21,Men's Clothing,Jack & Jones,3154,20,2523,4,False,4,Lucknow
ORD008929,C00924,2023-11-04,Beauty,Maybelline,922,50,461,5,False,3,Lucknow
ORD008930,C00064,2024-05-13,Accessories,Titan,1517,30,1061,5,False,4,Kolkata
ORD008931,C00477,2023-11-06,Footwear,Adidas,5319,30,3723,4,False,5,Delhi
ORD008932,C00302,2022-11-14,Beauty,Lakme,2896,60,1158,4,False,5,Hyderabad
ORD008933,C01257,2022-09-23,Women's Clothing,Vero Moda,4502,50,2251,5,False,4,Kolkata
ORD008934,C01318,2022-12-22,Women's Clothing,Aurelia,5709,40,3425,5,False,5,Hyderabad
ORD008935,C00411,2024-03-27,Accessories,Lavie,3162,40,1897,5,False,4,Mumbai
ORD008936,C00073,2022-12-20,Women's Clothing,Aurelia,4082,30,2857,5,True,5,Mumbai
